Serial Number,Actual Class Name,Actual Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
596,black,1,test596.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test596.wav,44100,1.764739229
597,black,1,test597.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test597.wav,44100,1.996938776
598,black,1,test598.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test598.wav,44100,1.346780045
599,black,1,test599.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test599.wav,44100,1.393219955
600,black,1,test600.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test600.wav,44100,1.439659864
601,black,1,test601.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test601.wav,44100,1.904058957
602,black,1,test602.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test602.wav,44100,1.950498866
603,black,1,test603.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test603.wav,44100,1.67185941
604,black,1,test604.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test604.wav,44100,1.486099773
605,black,1,test605.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test605.wav,44100,1.811179138
606,black,1,test606.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test606.wav,44100,1.253900227
607,black,1,test607.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test607.wav,44100,1.439659864
608,black,1,test608.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test608.wav,44100,1.67185941
609,black,1,test609.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test609.wav,44100,1.996938776
610,black,1,test610.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test610.wav,44100,1.996938776
611,black,1,test611.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test611.wav,44100,1.764739229
612,black,1,test612.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test612.wav,44100,1.439659864
613,black,1,test613.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test613.wav,44100,1.439659864
614,black,1,test614.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test614.wav,44100,1.857619048
615,black,1,test615.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test615.wav,44100,1.532539683
616,black,1,test616.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test616.wav,44100,1.904058957
617,black,1,test617.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test617.wav,44100,1.996938776
618,black,1,test618.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test618.wav,44100,1.904058957
619,black,1,test619.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test619.wav,44100,1.532539683
620,black,1,test620.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test620.wav,44100,1.486099773
621,black,1,test621.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test621.wav,44100,1.904058957
622,black,1,test622.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test622.wav,44100,1.857619048
623,black,1,test623.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test623.wav,44100,1.811179138
624,black,1,test624.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test624.wav,44100,1.625419501
625,black,1,test625.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test625.wav,44100,1.904058957
626,black,1,test626.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test626.wav,44100,1.393219955
627,black,1,test627.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test627.wav,44100,1.904058957
628,black,1,test628.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test628.wav,44100,1.393219955
629,black,1,test629.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test629.wav,44100,1.857619048
630,black,1,test630.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test630.wav,44100,1.764739229
631,black,1,test631.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test631.wav,44100,2.554217687
632,black,1,test632.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test632.wav,44100,1.67185941
633,black,1,test633.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test633.wav,44100,1.71829932
634,black,1,test634.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test634.wav,44100,1.253900227
635,black,1,test635.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test635.wav,44100,1.625419501
636,black,1,test636.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test636.wav,44100,2.043378685
637,black,1,test637.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test637.wav,44100,1.67185941
638,black,1,test638.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test638.wav,44100,1.811179138
639,black,1,test639.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test639.wav,44100,1.578979592
640,black,1,test640.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test640.wav,44100,1.764739229
641,black,1,test641.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test641.wav,44100,1.811179138
642,black,1,test642.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test642.wav,44100,0.835941043
643,black,1,test643.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test643.wav,44100,1.811179138
644,black,1,test644.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test644.wav,44100,1.578979592
645,black,1,test645.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test645.wav,44100,1.764739229
646,black,1,test646.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test646.wav,44100,1.764739229
647,black,1,test647.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test647.wav,44100,1.996938776
648,black,1,test648.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test648.wav,44100,1.346780045
649,black,1,test649.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test649.wav,44100,1.393219955
650,black,1,test650.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test650.wav,44100,1.439659864
651,black,1,test651.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test651.wav,44100,1.578979592
652,black,1,test652.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test652.wav,44100,1.857619048
653,black,1,test653.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test653.wav,44100,1.764739229
654,black,1,test654.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test654.wav,44100,1.857619048
655,black,1,test655.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test655.wav,44100,0.928820862
656,black,1,test656.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test656.wav,44100,1.253900227
657,black,1,test657.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test657.wav,44100,0.928820862
658,black,1,test658.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test658.wav,44100,1.02170068
659,black,1,test659.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test659.wav,44100,0.928820862
660,black,1,test660.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test660.wav,44100,0.835941043
661,black,1,test661.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test661.wav,44100,0.835941043
662,black,1,test662.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test662.wav,44100,1.02170068
663,black,1,test663.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test663.wav,44100,1.06814059
664,black,1,test664.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test664.wav,44100,0.928820862
665,black,1,test665.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test665.wav,44100,0.928820862
666,black,1,test666.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test666.wav,44100,1.06814059
667,black,1,test667.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test667.wav,44100,0.928820862
668,black,1,test668.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test668.wav,44100,0.882380952
669,black,1,test669.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test669.wav,44100,1.114580499
670,black,1,test670.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test670.wav,44100,1.300340136
671,black,1,test671.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test671.wav,44100,1.161020408
672,black,1,test672.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test672.wav,44100,1.02170068
673,black,1,test673.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test673.wav,44100,1.06814059
674,black,1,test674.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test674.wav,44100,0.975260771
675,black,1,test675.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test675.wav,44100,0.928820862
676,black,1,test676.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test676.wav,44100,0.928820862
677,black,1,test677.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test677.wav,44100,1.02170068
678,black,1,test678.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test678.wav,44100,1.393219955
679,black,1,test679.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test679.wav,44100,0.975260771
680,black,1,test680.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test680.wav,44100,0.975260771
681,black,1,test681.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test681.wav,44100,1.253900227
682,black,1,test682.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test682.wav,44100,1.114580499
683,black,1,test683.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test683.wav,44100,1.439659864
684,black,1,test684.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test684.wav,44100,1.161020408
685,black,1,test685.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test685.wav,44100,1.207460317
686,black,1,test686.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test686.wav,44100,0.743061224
687,black,1,test687.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test687.wav,44100,0.975260771
688,black,1,test688.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test688.wav,44100,1.114580499
689,black,1,test689.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test689.wav,44100,1.207460317
690,black,1,test690.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test690.wav,44100,1.207460317
691,black,1,test691.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test691.wav,44100,2.461337868
692,black,1,test692.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test692.wav,44100,0.975260771
693,black,1,test693.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test693.wav,44100,1.207460317
694,black,1,test694.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test694.wav,44100,1.06814059
695,black,1,test695.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test695.wav,44100,1.346780045
696,black,1,test696.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test696.wav,44100,1.253900227
697,black,1,test697.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test697.wav,44100,1.161020408
698,black,1,test698.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test698.wav,44100,1.346780045
699,black,1,test699.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test699.wav,44100,1.207460317
700,black,1,test700.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test700.wav,44100,1.114580499
701,red,2,test701.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test701.wav,44100,1.950498866
702,red,2,test702.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test702.wav,44100,1.857619048
703,red,2,test703.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test703.wav,44100,1.904058957
704,red,2,test704.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test704.wav,44100,1.950498866
705,red,2,test705.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test705.wav,44100,1.764739229
706,red,2,test706.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test706.wav,44100,1.346780045
707,red,2,test707.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test707.wav,44100,2.925736961
708,red,2,test708.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test708.wav,44100,1.625419501
709,red,2,test709.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test709.wav,44100,1.996938776
710,red,2,test710.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test710.wav,44100,1.811179138
711,red,2,test711.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test711.wav,44100,1.904058957
712,red,2,test712.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test712.wav,44100,1.764739229
713,red,2,test713.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test713.wav,44100,1.71829932
714,red,2,test714.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test714.wav,44100,1.950498866
715,red,2,test715.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test715.wav,44100,1.857619048
716,red,2,test716.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test716.wav,44100,1.996938776
717,red,2,test717.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test717.wav,44100,2.182698413
718,red,2,test718.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test718.wav,44100,1.811179138
719,red,2,test719.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test719.wav,44100,1.811179138
720,red,2,test720.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test720.wav,44100,1.439659864
721,red,2,test721.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test721.wav,44100,1.996938776
722,red,2,test722.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test722.wav,44100,1.950498866
723,red,2,test723.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test723.wav,44100,1.950498866
724,red,2,test724.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test724.wav,44100,2.043378685
725,red,2,test725.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test725.wav,44100,1.857619048
726,red,2,test726.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test726.wav,44100,1.904058957
727,red,2,test727.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test727.wav,44100,1.811179138
