Serial Number,Class Name,Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
3758,black,1,black3758,black\black3758,44100,1.67185941
3759,black,1,black3759,black\black3759,44100,1.71829932
3760,black,1,black3760,black\black3760,44100,1.253900227
3761,black,1,black3761,black\black3761,44100,1.625419501
3762,black,1,black3762,black\black3762,44100,2.043378685
3763,black,1,black3763,black\black3763,44100,1.67185941
3764,black,1,black3764,black\black3764,44100,1.811179138
3765,black,1,black3765,black\black3765,44100,1.578979592
3766,black,1,black3766,black\black3766,44100,1.764739229
3767,black,1,black3767,black\black3767,44100,1.811179138
3768,black,1,black3768,black\black3768,44100,0.835941043
3769,black,1,black3769,black\black3769,44100,1.811179138
3770,black,1,black3770,black\black3770,44100,1.578979592
3771,black,1,black3771,black\black3771,44100,1.764739229
3772,black,1,black3772,black\black3772,44100,1.764739229
3773,black,1,black3773,black\black3773,44100,1.996938776
3774,black,1,black3774,black\black3774,44100,1.346780045
3775,black,1,black3775,black\black3775,44100,1.393219955
3776,black,1,black3776,black\black3776,44100,1.439659864
3777,black,1,black3777,black\black3777,44100,1.578979592
3778,black,1,black3778,black\black3778,44100,1.857619048
3779,black,1,black3779,black\black3779,44100,1.764739229
3780,black,1,black3780,black\black3780,44100,1.857619048
3781,black,1,black3781,black\black3781,44100,1.904058957
3782,black,1,black3782,black\black3782,44100,1.393219955
3783,black,1,black3783,black\black3783,44100,1.904058957
3784,black,1,black3784,black\black3784,44100,1.393219955
3785,black,1,black3785,black\black3785,44100,1.857619048
3786,black,1,black3786,black\black3786,44100,1.764739229
3787,black,1,black3787,black\black3787,44100,2.554217687
3788,black,1,black3788,black\black3788,44100,1.67185941
3789,black,1,black3789,black\black3789,44100,1.71829932
3790,black,1,black3790,black\black3790,44100,1.253900227
3791,black,1,black3791,black\black3791,44100,1.625419501
3792,black,1,black3792,black\black3792,44100,2.043378685
3793,black,1,black3793,black\black3793,44100,1.67185941
3794,black,1,black3794,black\black3794,44100,1.811179138
3795,black,1,black3795,black\black3795,44100,1.578979592
3796,black,1,black3796,black\black3796,44100,1.764739229
3797,black,1,black3797,black\black3797,44100,1.811179138
3798,black,1,black3798,black\black3798,44100,0.835941043
3799,black,1,black3799,black\black3799,44100,1.811179138
3800,black,1,black3800,black\black3800,44100,1.578979592
3801,black,1,black3801,black\black3801,44100,1.764739229
3802,black,1,black3802,black\black3802,44100,1.764739229
3803,black,1,black3803,black\black3803,44100,1.996938776
3804,black,1,black3804,black\black3804,44100,1.346780045
3805,black,1,black3805,black\black3805,44100,1.393219955
3806,black,1,black3806,black\black3806,44100,1.439659864
3807,black,1,black3807,black\black3807,44100,1.578979592
3808,black,1,black3808,black\black3808,44100,1.857619048
3809,black,1,black3809,black\black3809,44100,1.764739229
3810,black,1,black3810,black\black3810,44100,1.857619048
3811,black,1,black3811,black\black3811,44100,1.904058957
3812,black,1,black3812,black\black3812,44100,1.393219955
3813,black,1,black3813,black\black3813,44100,1.904058957
3814,black,1,black3814,black\black3814,44100,1.393219955
3815,black,1,black3815,black\black3815,44100,1.857619048
3816,black,1,black3816,black\black3816,44100,1.764739229
3817,black,1,black3817,black\black3817,44100,2.554217687
3818,black,1,black3818,black\black3818,44100,1.67185941
3819,black,1,black3819,black\black3819,44100,1.71829932
3820,black,1,black3820,black\black3820,44100,1.253900227
3821,black,1,black3821,black\black3821,44100,1.625419501
3822,black,1,black3822,black\black3822,44100,2.043378685
3823,black,1,black3823,black\black3823,44100,1.67185941
3824,black,1,black3824,black\black3824,44100,1.811179138
3825,black,1,black3825,black\black3825,44100,1.578979592
3826,black,1,black3826,black\black3826,44100,1.764739229
3827,black,1,black3827,black\black3827,44100,1.811179138
3828,black,1,black3828,black\black3828,44100,0.835941043
3829,black,1,black3829,black\black3829,44100,1.811179138
3830,black,1,black3830,black\black3830,44100,1.578979592
3831,black,1,black3831,black\black3831,44100,1.764739229
3832,black,1,black3832,black\black3832,44100,1.764739229
3833,black,1,black3833,black\black3833,44100,1.996938776
3834,black,1,black3834,black\black3834,44100,1.346780045
3835,black,1,black3835,black\black3835,44100,1.393219955
3836,black,1,black3836,black\black3836,44100,1.439659864
3837,black,1,black3837,black\black3837,44100,1.578979592
3838,black,1,black3838,black\black3838,44100,1.857619048
3839,black,1,black3839,black\black3839,44100,1.764739229
3840,black,1,black3840,black\black3840,44100,1.857619048
3841,black,1,black3841,black\black3841,44100,1.904058957
3842,black,1,black3842,black\black3842,44100,1.393219955
3843,black,1,black3843,black\black3843,44100,1.904058957
3844,black,1,black3844,black\black3844,44100,1.393219955
3845,black,1,black3845,black\black3845,44100,1.857619048
3846,black,1,black3846,black\black3846,44100,1.764739229
3847,black,1,black3847,black\black3847,44100,2.554217687
3848,black,1,black3848,black\black3848,44100,1.67185941
3849,black,1,black3849,black\black3849,44100,1.71829932
3850,black,1,black3850,black\black3850,44100,1.253900227
3851,black,1,black3851,black\black3851,44100,1.625419501
3852,black,1,black3852,black\black3852,44100,2.043378685
3853,black,1,black3853,black\black3853,44100,1.67185941
3854,black,1,black3854,black\black3854,44100,1.811179138
3855,black,1,black3855,black\black3855,44100,1.578979592
3856,black,1,black3856,black\black3856,44100,1.764739229
3857,black,1,black3857,black\black3857,44100,1.811179138
3858,black,1,black3858,black\black3858,44100,0.835941043
3859,black,1,black3859,black\black3859,44100,1.811179138
3860,black,1,black3860,black\black3860,44100,1.578979592
3861,black,1,black3861,black\black3861,44100,1.764739229
3862,black,1,black3862,black\black3862,44100,1.764739229
3863,black,1,black3863,black\black3863,44100,1.996938776
3864,black,1,black3864,black\black3864,44100,1.346780045
3865,black,1,black3865,black\black3865,44100,1.393219955
3866,black,1,black3866,black\black3866,44100,1.439659864
3867,black,1,black3867,black\black3867,44100,1.578979592
3868,black,1,black3868,black\black3868,44100,1.857619048
3869,black,1,black3869,black\black3869,44100,1.764739229
3870,black,1,black3870,black\black3870,44100,1.857619048
3871,black,1,black3871,black\black3871,44100,1.904058957
3872,black,1,black3872,black\black3872,44100,1.393219955
3873,black,1,black3873,black\black3873,44100,1.904058957
3874,black,1,black3874,black\black3874,44100,1.393219955
3875,black,1,black3875,black\black3875,44100,1.857619048
3876,black,1,black3876,black\black3876,44100,1.764739229
3877,black,1,black3877,black\black3877,44100,2.554217687
3878,black,1,black3878,black\black3878,44100,1.67185941
3879,black,1,black3879,black\black3879,44100,1.71829932
3880,black,1,black3880,black\black3880,44100,1.253900227
3881,black,1,black3881,black\black3881,44100,1.625419501
3882,black,1,black3882,black\black3882,44100,2.043378685
3883,black,1,black3883,black\black3883,44100,1.67185941
3884,black,1,black3884,black\black3884,44100,1.811179138
3885,black,1,black3885,black\black3885,44100,1.578979592
3886,black,1,black3886,black\black3886,44100,1.764739229
3887,black,1,black3887,black\black3887,44100,1.811179138
3888,black,1,black3888,black\black3888,44100,0.835941043
3889,black,1,black3889,black\black3889,44100,1.811179138
3890,black,1,black3890,black\black3890,44100,1.578979592
3891,black,1,black3891,black\black3891,44100,1.764739229
3892,black,1,black3892,black\black3892,44100,1.764739229
3893,black,1,black3893,black\black3893,44100,1.996938776
3894,black,1,black3894,black\black3894,44100,1.346780045
3895,black,1,black3895,black\black3895,44100,1.393219955
3896,black,1,black3896,black\black3896,44100,1.439659864
3897,black,1,black3897,black\black3897,44100,1.578979592
3898,black,1,black3898,black\black3898,44100,1.857619048
3899,black,1,black3899,black\black3899,44100,1.764739229
3900,black,1,black3900,black\black3900,44100,1.857619048
3901,black,1,black3901,black\black3901,44100,1.904058957
3902,black,1,black3902,black\black3902,44100,1.393219955
3903,black,1,black3903,black\black3903,44100,1.904058957
3904,black,1,black3904,black\black3904,44100,1.393219955
3905,black,1,black3905,black\black3905,44100,1.857619048
3906,black,1,black3906,black\black3906,44100,1.764739229
3907,black,1,black3907,black\black3907,44100,2.554217687
3908,black,1,black3908,black\black3908,44100,1.67185941
3909,black,1,black3909,black\black3909,44100,1.71829932
3910,black,1,black3910,black\black3910,44100,1.253900227
3911,black,1,black3911,black\black3911,44100,1.625419501
3912,black,1,black3912,black\black3912,44100,2.043378685
3913,black,1,black3913,black\black3913,44100,1.67185941
3914,black,1,black3914,black\black3914,44100,1.811179138
3915,black,1,black3915,black\black3915,44100,1.578979592
3916,black,1,black3916,black\black3916,44100,1.764739229
3917,black,1,black3917,black\black3917,44100,1.811179138
3918,black,1,black3918,black\black3918,44100,0.835941043
3919,black,1,black3919,black\black3919,44100,1.811179138
3920,black,1,black3920,black\black3920,44100,1.578979592
3921,black,1,black3921,black\black3921,44100,1.764739229
3922,black,1,black3922,black\black3922,44100,1.764739229
3923,black,1,black3923,black\black3923,44100,1.996938776
3924,black,1,black3924,black\black3924,44100,1.346780045
3925,black,1,black3925,black\black3925,44100,1.393219955
3926,black,1,black3926,black\black3926,44100,1.439659864
3927,black,1,black3927,black\black3927,44100,1.578979592
3928,black,1,black3928,black\black3928,44100,1.857619048
3929,black,1,black3929,black\black3929,44100,1.764739229
3930,black,1,black3930,black\black3930,44100,1.857619048
3931,black,1,black3931,black\black3931,44100,1.904058957
3932,black,1,black3932,black\black3932,44100,1.393219955
3933,black,1,black3933,black\black3933,44100,1.904058957
3934,black,1,black3934,black\black3934,44100,1.393219955
3935,black,1,black3935,black\black3935,44100,1.857619048
3936,black,1,black3936,black\black3936,44100,1.764739229
3937,black,1,black3937,black\black3937,44100,2.554217687
3938,black,1,black3938,black\black3938,44100,1.67185941
3939,black,1,black3939,black\black3939,44100,1.71829932
3940,black,1,black3940,black\black3940,44100,1.253900227
3941,black,1,black3941,black\black3941,44100,1.625419501
3942,black,1,black3942,black\black3942,44100,2.043378685
3943,black,1,black3943,black\black3943,44100,1.67185941
3944,black,1,black3944,black\black3944,44100,1.811179138
3945,black,1,black3945,black\black3945,44100,1.578979592
3946,black,1,black3946,black\black3946,44100,1.764739229
3947,black,1,black3947,black\black3947,44100,1.811179138
3948,black,1,black3948,black\black3948,44100,0.835941043
3949,black,1,black3949,black\black3949,44100,1.811179138
3950,black,1,black3950,black\black3950,44100,1.578979592
3951,black,1,black3951,black\black3951,44100,1.764739229
3952,black,1,black3952,black\black3952,44100,1.764739229
3953,black,1,black3953,black\black3953,44100,1.996938776
3954,black,1,black3954,black\black3954,44100,1.346780045
3955,black,1,black3955,black\black3955,44100,1.393219955
3956,black,1,black3956,black\black3956,44100,1.439659864
3957,black,1,black3957,black\black3957,44100,1.578979592
3958,black,1,black3958,black\black3958,44100,1.857619048
3959,black,1,black3959,black\black3959,44100,1.764739229
3960,black,1,black3960,black\black3960,44100,1.857619048
3961,black,1,black3961,black\black3961,44100,1.904058957
3962,black,1,black3962,black\black3962,44100,1.393219955
3963,black,1,black3963,black\black3963,44100,1.904058957
3964,black,1,black3964,black\black3964,44100,1.393219955
3965,black,1,black3965,black\black3965,44100,1.857619048
3966,black,1,black3966,black\black3966,44100,1.764739229
3967,black,1,black3967,black\black3967,44100,2.554217687
3968,black,1,black3968,black\black3968,44100,1.67185941
3969,black,1,black3969,black\black3969,44100,1.71829932
3970,black,1,black3970,black\black3970,44100,1.253900227
3971,black,1,black3971,black\black3971,44100,1.625419501
3972,black,1,black3972,black\black3972,44100,2.043378685
3973,black,1,black3973,black\black3973,44100,1.67185941
3974,black,1,black3974,black\black3974,44100,1.811179138
3975,black,1,black3975,black\black3975,44100,1.578979592
3976,black,1,black3976,black\black3976,44100,1.764739229
3977,black,1,black3977,black\black3977,44100,1.811179138
3978,black,1,black3978,black\black3978,44100,0.835941043
3979,black,1,black3979,black\black3979,44100,1.811179138
3980,black,1,black3980,black\black3980,44100,1.578979592
3981,black,1,black3981,black\black3981,44100,1.764739229
3982,black,1,black3982,black\black3982,44100,1.764739229
3983,black,1,black3983,black\black3983,44100,1.996938776
3984,black,1,black3984,black\black3984,44100,1.346780045
3985,black,1,black3985,black\black3985,44100,1.393219955
3986,black,1,black3986,black\black3986,44100,1.439659864
3987,black,1,black3987,black\black3987,44100,1.578979592
3988,black,1,black3988,black\black3988,44100,1.857619048
3989,black,1,black3989,black\black3989,44100,1.764739229
3990,black,1,black3990,black\black3990,44100,1.857619048
3991,black,1,black3991,black\black3991,44100,1.904058957
3992,black,1,black3992,black\black3992,44100,1.393219955
3993,black,1,black3993,black\black3993,44100,1.904058957
3994,black,1,black3994,black\black3994,44100,1.393219955
3995,black,1,black3995,black\black3995,44100,1.857619048
3996,black,1,black3996,black\black3996,44100,1.764739229
3997,black,1,black3997,black\black3997,44100,2.554217687
3998,black,1,black3998,black\black3998,44100,1.67185941
3999,black,1,black3999,black\black3999,44100,1.71829932
4000,black,1,black4000,black\black4000,44100,1.253900227
4001,black,1,black4001,black\black4001,44100,1.625419501
4002,black,1,black4002,black\black4002,44100,2.043378685
4003,black,1,black4003,black\black4003,44100,1.67185941
4004,black,1,black4004,black\black4004,44100,1.811179138
4005,black,1,black4005,black\black4005,44100,1.578979592
4006,black,1,black4006,black\black4006,44100,1.764739229
4007,black,1,black4007,black\black4007,44100,1.811179138
4008,black,1,black4008,black\black4008,44100,0.835941043
4009,black,1,black4009,black\black4009,44100,1.811179138
4010,black,1,black4010,black\black4010,44100,1.578979592
4011,black,1,black4011,black\black4011,44100,1.764739229
4012,black,1,black4012,black\black4012,44100,1.764739229
